news_updated_at,news_url,title
2012-01-17,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2898410/index.html,周小川行长会见英国财政大臣奥斯本
2012-01-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2857422/index.html,2011年四季度金融统计数据表
2012-01-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2857411/index.html,周小川：关于推进利率市场化改革的若干思考
2012-01-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2888475/index.html,稳步推进跨境人民币业务 促进贸易投资便利化
2012-01-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2876247/index.html,金融稳定理事会第十次全体会议在巴塞尔召开
2012-01-10,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2857394/index.html,人民银行召开党委会认真传达贯彻十七届中央纪委第七次全会精神
2012-01-08,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2857374/index.html,继续实施好稳健的货币政策 促进经济平稳较快发展 以优异成绩迎接党的十八大胜利召开
2012-01-08,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2878340/index.html,2011年金融统计数据报告
2012-01-06,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2857353/index.html,中国人民银行公告〔2012〕第1号
2012-01-05,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2857337/index.html,关于向社会公开征求《支付机构互联网支付业务管理办法（征求意见稿）》意见的公告
2012-01-04,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2857323/index.html,中国人民银行关于实施《基金管理公司、证券公司人民币合格境外机构投资者境内证券投资试点办法》有关事项的通知
2011-12-31,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2857290/index.html,周小川行长看望慰问营业管理部干部职工
2011-12-31,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2878326/index.html,周小川、易纲看望慰问外汇储备经营管理人员
2011-12-31,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2896798/index.html,刘士余慰问参加年终决算工作的清算总中心一线职工
2011-12-31,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2857283/index.html,李东荣前往金融信息中心、营业管理部慰问年终决算一线职工
2011-12-31,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2857000/index.html,中国人民银行货币政策委员会召开2011年第四季度例会
2011-12-31,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2856808/index.html,周小川行长新年致辞
2011-12-30,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2898384/index.html,全国金融标准化技术委员会2011年度工作会议在京举行
2011-12-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2872779/index.html,人民银行召开2011年度银行科技发展奖评审领导小组会议
2011-12-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2856538/index.html,中国支付清算协会银行卡基支付、网络支付应用、 预付卡工作委员会在京成立
2011-12-27,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2856544/index.html,周小川行长会见香港特区行政长官曾荫权
2011-12-27,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2890207/index.html,加强黄金市场管理，推动市场健康发展
2011-12-27,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2896960/index.html,2011年11月份金融市场运行情况
2011-12-26,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2856526/index.html,周小川：关于信用评级的若干问题及展望
2011-12-25,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2900013/index.html,中日加强合作发展金融市场
2011-12-24,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2856504/index.html,中巴两国央行签署双边本币互换协议
2011-12-23,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2856482/index.html,周小川：加强技术研发，全力提高人民币印制水平
2011-12-22,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2856472/index.html,中泰两国央行签署双边本币互换协议
2011-12-22,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2872772/index.html,2011年第4季度储户问卷调查报告
2011-12-22,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2893533/index.html,2011年第4季度企业家问卷调查综述
2011-12-22,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2900002/index.html,2011年第4季度全国银行家问卷调查报告
2011-12-21,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2856455/index.html,继续实施稳健的货币政策 推动经济平稳健康发展
2011-12-20,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2856425/index.html,李东荣行长助理出席东南非贸易与开发银行年会
2011-12-15,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2880046/index.html,金琦：加强调研 做好中央银行基础业务工作
2011-12-14,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2891631/index.html,人民银行召开党委扩大会议传达贯彻中央经济工作会议精神
2011-12-14,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2856165/index.html,2011年11月金融统计数据报告
2011-12-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2856026/index.html,国际货币基金组织和中国人民银行联合举办“金融稳定监测与管理”高层研讨会
2011-12-09,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2883160/index.html,人民银行召开会议 部署出席党的十八大代表选举工作
2011-12-08,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2899978/index.html,人民银行召开第八届银行业科技工作座谈会
2011-12-07,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855733/index.html,人民银行召开旺季现金发行工作电视电话会议
2011-12-01,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855685/index.html,2011年10月份金融市场运行情况
2011-12-01,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2881919/index.html,中国人民银行公告〔2011〕第29号
2011-11-30,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855697/index.html,中国人民银行决定下调金融机构人民币存款准备金率0.5个百分点
2011-11-24,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2884969/index.html,欧亚反洗钱和反恐融资组织第十五届全会在厦门召开
2011-11-24,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855626/index.html,2011年第三季度支付体系运行总体情况
2011-11-24,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855613/index.html,中国人民银行货币政策委员会组成人员调整
2011-11-22,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2896938/index.html,中国人民银行2012年度总行直属单位招聘工作人员笔试公告
2011-11-22,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2881912/index.html,中国人民银行发布《中国金融标准化报告2010》
2011-11-22,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855582/index.html,2011年第三季度中国货币政策大事记
2011-11-22,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855565/index.html,中国人民银行与香港金融管理局续签货币互换协议并扩大互换规模
2011-11-22,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855558/index.html,胡晓炼：巩固金融宏观调控成果 在保持货币信贷总量合理适度的基础上着力优化结构
2011-11-21,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855543/index.html,王洪章出席东亚及太平洋中央银行行长会议组织第41届副手会 并访问澳大利亚储备银行
2011-11-17,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855524/index.html,中国人民银行公告〔2011〕第28号
2011-11-17,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2872927/index.html,中国人民银行公告〔2011〕第27号
2011-11-16,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855504/index.html,2011年第三季度中国货币政策执行报告
2011-11-15,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855487/index.html,中国人民银行有关方面负责人关于广义货币供应量（M2）数据的说明
2011-11-15,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855469/index.html,国际货币基金组织、世界银行公布中国“金融部门评估规划”成果报告
2011-11-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2898356/index.html,中国人民银行公告〔2011〕第26号
2011-11-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855438/index.html,2011年10月金融统计数据报告
2011-11-10,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855422/index.html,中奥（地利）两国央行签署奥央行进入中国银行间债券市场协议
2011-11-10,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2891615/index.html,李东荣：推进金融IC卡多应用，为社会提供安全、便捷的金融服务
2011-11-09,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855389/index.html,周小川行长会见国际货币基金组织总裁克里斯蒂娜·拉加德
2011-11-09,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855383/index.html,中国人民银行分支机构2012年人员录用招考公告
2011-11-04,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855330/index.html,中国人民银行公告〔2011〕第25号
2011-11-04,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855316/index.html,关于向社会公开征求《支付机构客户备付金存管暂行办法（征求意见稿）》 意见的公告
2011-11-03,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855295/index.html,李东荣：拓展金融服务民生新领域 规范有序做好社保卡加载金融功能工作
2011-11-02,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855274/index.html,人民银行召开巡视工作领导小组第十五次会议
2011-11-02,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2878274/index.html,王洪章：切实加强企事业单位党风建设和反腐倡廉工作
2011-11-02,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855260/index.html,中国金融学会金融统计研究专业委员会在京成立
2011-11-01,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2898353/index.html,人民银行2011年新闻宣传工作培训班在天津举办
2011-10-31,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2883330/index.html,中国人民银行2012年度招聘总行直属单位工作人员公告
2011-10-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855233/index.html,2011年9月份金融市场运行情况
2011-10-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855223/index.html,2011年三季度小额贷款公司数据统计报告
2011-10-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855211/index.html,2011年三季度金融机构贷款投向报告
2011-10-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2907081/index.html,关于向社会征求《支付机构预付卡业务管理办法（征求意见稿）》意见的公告
2011-10-26,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855189/index.html,中韩两国央行续签双边本币互换协议并提高互换规模
2011-10-26,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855173/index.html,军人保障卡业务应用阶段总结会议在京召开
2011-10-26,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2872921/index.html,周小川行长在基金/世行年会期间接受中外媒体采访
2011-10-23,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855125/index.html,人民银行召开分类推进事业单位改革动员会暨培训班
2011-10-21,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2883325/index.html,中国人民银行公告〔2011〕第24号
2011-10-20,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855098/index.html,2011年前三季度社会融资规模统计数据报告
2011-10-19,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855081/index.html,人民银行召开党委（扩大）会议暨党委中心组会议 学习贯彻党的十七届六中全会精神
2011-10-14,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2874686/index.html,2011年前三季度金融统计数据报告
2011-10-14,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854991/index.html,开展外商直接投资人民币结算业务，扩大人民币跨境使用
2011-10-14,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854975/index.html,中国人民银行公告〔2011〕第23号
2011-10-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2855056/index.html,中国人民银行公告〔2011〕第22号
2011-10-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854957/index.html,中国人民银行新闻发言人就美国国会参议院通过《2011年货币汇率监督改革法案》答记者问
2011-10-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854942/index.html,中国人民银行金融研究所发布《人民币汇率形成机制改革进程回顾与展望》
2011-10-08,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854875/index.html,王洪章：将人民银行廉政文化建设提高到一个新水平
2011-10-04,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854863/index.html,中国人民银行有关负责人就美国国会参议院10月3日程序性 投票通过《2011年货币汇率监督改革法案》立项预案答记者问
2011-09-30,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2890009/index.html,中国人民银行货币政策委员会召开2011年第三季度例会
2011-09-30,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854884/index.html,中国人民银行、监察部等七部委中秋、国庆期间开展多用途预付卡检查工作
2011-09-29,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854840/index.html,中国人民银行公告〔2011〕第21号
2011-09-29,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854833/index.html,人民银行召开全国征信工作先进集体和先进个人表彰大会
2011-09-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2893492/index.html,2011年8月份金融市场运行情况
2011-09-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2883303/index.html,第二十五届东亚及太平洋地区中央银行行长会议组织支付结算工作组会议在西安召开
2011-09-25,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854730/index.html,周小川行长和易纲副行长出席第二十四届国际货币与金融委员会部长级会议
2011-09-23,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854710/index.html,中国人民银行研究生部成立三十周年校庆活动在京举行
2011-09-22,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854695/index.html,金琦：加快信用体系建设 促进区域经济合作与发展
2011-09-22,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2872902/index.html,九省区合作共建 推动泛珠三角区域信用体系发展
2011-09-21,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2886731/index.html,中国人民银行公告〔2011〕第20号
2011-09-20,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854684/index.html,马德伦出席人民币立体发行库试运行启动仪式
2011-09-19,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854673/index.html,增强体质、展示风采、关注健康、共创和谐
2011-09-16,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2888129/index.html,王洪章：自觉参加党校学习 努力提高素质能力
2011-09-15,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854642/index.html,中国人民银行公告〔2011〕第19号
2011-09-15,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854616/index.html,2011年第3季度全国银行家问卷调查报告
2011-09-15,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854604/index.html,2011年第3季度企业家问卷调查综述
2011-09-15,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854594/index.html,2011年第3季度储户问卷调查报告
2011-09-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2881900/index.html,中国人民银行新闻发言人就8月份金融统计数据有关问题答记者问
2011-09-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854571/index.html,2011年8月金融统计数据报告
2011-09-06,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2876349/index.html,王洪章：扎实推进“十二五”时期人民银行党校教育培训工作
2011-09-02,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854547/index.html,马德伦：加大金融支持力度 更好地服务于新疆跨越式发展
2011-09-02,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854541/index.html,切实转变观念 强化服务意识 深入推进人民银行政务公开工作
2011-09-01,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854528/index.html,首届中国—亚欧博览会金融合作论坛在新疆召开
2011-08-31,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854500/index.html,中国人民银行公告〔2011〕第18号
2011-08-26,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854092/index.html,李东荣：加强研究与宣传 助推金融信息化发展
2011-08-24,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854066/index.html,人民银行召开电视电话会议 对深入开展“为民服务创先争优”活动进行部署
2011-08-24,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854050/index.html,2011年7月份金融市场运行情况
2011-08-23,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2880024/index.html,人民银行机关举办深入学习胡锦涛总书记“七一”重要讲话培训班
2011-08-23,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854032/index.html,跨境贸易人民币结算地区扩大至全国
2011-08-19,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2854018/index.html,2011年第二季度中国货币政策大事记
2011-08-17,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2891755/index.html,关于“TJ55”“AZ88”“WL15”“YX86” 冠字号码100元假币有关情况的通报
2011-08-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2888107/index.html,中国人民银行公告〔2011〕第17号
2011-08-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2880004/index.html,2011年第二季度中国货币政策执行报告
2011-08-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2883268/index.html,2011年7月金融统计数据报告
2011-08-08,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2853955/index.html,2011年第二季度支付体系运行总体情况
2011-08-05,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2853943/index.html,中国人民银行发布《中国人民银行金融城域网入网管理办法（试行）》
2011-08-04,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2853907/index.html,中国人民银行公告〔2011〕第16号
2011-08-03,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2853810/index.html,中国人民银行行长周小川就美国国会通过《2011年预算控制法案》 回答《金融时报》记者提问
2011-08-01,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2888099/index.html,继续实施好稳健的货币政策 促进国民经济平稳较快发展
2011-08-01,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2853791/index.html,开展“金融支农”重点建议和重点提案调研 进一步提升人民银行“两会”办理工作水平
2011-07-29,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2889986/index.html,李东荣：坚持便利、规范、安全原则 保障军人保障卡高质量运行
2011-07-29,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2853496/index.html,周小川行长出席东亚及太平洋中央银行行长会议组织（EMEAP）第16届行长会议 和中日韩第3届中央银行行长会议
2011-07-27,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2853440/index.html,2011年6月份金融市场运行情况
2011-07-26,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2853428/index.html,2011年上半年金融机构贷款投向统计报告
2011-07-24,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2881865/index.html,人民银行本级和事业单位2010-2011年“三公经费”预算及执行情况
2011-07-23,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2853317/index.html,中国人民银行行长周小川就7月21日欧元区和欧盟机构 领导人峰会成果回答《金融时报》记者提问
2011-07-20,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2853280/index.html,中国人民银行发布《中国支付体系发展报告（2010）》
2011-07-20,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2853283/index.html,李东荣：开拓进取，夯实中国金融标准化工作基础
2011-07-19,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2853270/index.html,2011年上半年小额贷款公司数据统计报告
2011-07-19,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2853258/index.html,中国人民银行全面推广银行卡助农取款服务 改善偏远农村地区支付结算环境
2011-07-18,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2853245/index.html,金融稳定理事会第八次全体会议在巴黎召开
2011-07-15,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2853223/index.html,中哈金融合作分委会第七次会议在哈萨克斯坦阿斯塔纳市举行
2011-07-15,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2894883/index.html,2011年上半年社会融资规模统计数据报告
2011-07-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2853189/index.html,金融机构治理商业贿赂工作第四次联席会议要求进一步加强诚信建设，推动治贿工作深入开展
2011-07-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2889967/index.html,2011年上半年金融统计数据报告
2011-07-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2853167/index.html,中国人民银行新闻发言人就地方政府融资平台贷款有关问题答记者问
2011-07-11,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2853142/index.html,首届中德金融稳定论坛在德国法兰克福举行
2011-07-07,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2876316/index.html,中国银监会、中国人民银行、国家发展改革委要求银行业金融机构认真执行《关于银行业金融机构免除部分服务收费的通知》
2011-07-06,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852983/index.html,中国人民银行决定上调金融机构人民币存贷款基准利率
2011-07-04,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852887/index.html,中国人民银行货币政策委员会召开2011年第二季度例会
2011-07-03,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2898496/index.html,中国人民银行党委中心组深入学习 胡锦涛总书记在庆祝中国共产党成立90周年大会上的讲话
2011-07-01,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852871/index.html,弘扬“五种精神”　推动人民银行事业健康发展
2011-06-30,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852858/index.html,中国人民银行召开庆祝中国共产党成立90周年先进个人事迹电视电话报告会
2011-06-29,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852816/index.html,中国人民银行新闻发言人就法国财长拉加德当选IMF总裁事答记者问
2011-06-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2894871/index.html,金融行动特别工作组（FATF）第二十二届第三次全会在墨西哥召开
2011-06-28,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2874639/index.html,2011年5月份金融市场运行情况
2011-06-27,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2891716/index.html,中国人民银行举行庆祝中国共产党成立90周年“永远跟党走”主题文艺演出活动
2011-06-24,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2877856/index.html,郭庆平：不断开创人民银行节能减排工作新局面 确保完成“十二五”节能减排目标任务
2011-06-24,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852797/index.html,中俄总理定期会晤委员会金融合作分委会第十二次会议在俄罗斯下诺夫哥罗德市举行
2011-06-23,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852782/index.html,中俄签署双边本币结算协定
2011-06-21,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2896638/index.html,中国人民银行公告〔2011〕第14号
2011-06-20,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852720/index.html,中国人民银行在京举办国有企业贯彻落实“三重一大”决策制度培训班
2011-06-20,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2900103/index.html,中国人民银行公告〔2011〕第13号
2011-06-16,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852579/index.html,杜金富副行长代表中国政府签署欧亚反洗钱和反恐怖融资组织协议
2011-06-16,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852562/index.html,2011年第2季度全国银行家问卷调查报告
2011-06-16,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2893232/index.html,2011年第2季度企业家问卷调查综述
2011-06-16,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852548/index.html,2011年第2季度储户问卷调查报告
2011-06-15,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852540/index.html,中国人民银行机关庆祝建党90周年党史知识竞赛现场决赛在京举办
2011-06-15,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852525/index.html,中国人民银行召开创先争优活动经验交流电视电话会议 研究部署创先争优活动下阶段工作
2011-06-14,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2872386/index.html,2011年中国金融稳定报告
2011-06-14,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852495/index.html,讴歌中国共产党丰功伟绩 颂扬红色金融光辉历程 “红色金融足迹”大型系列报道活动在江西瑞金启动
2011-06-14,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2874607/index.html,周小川行长会见英国前首相戈登·布朗
2011-06-14,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852481/index.html,中国人民银行决定上调金融机构人民币存款准备金率0.5个百分点
2011-06-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852467/index.html,中哈（萨克斯坦）签署双边本币互换协议
2011-06-13,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852451/index.html,2011年5月金融统计数据报告
2011-06-12,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2891709/index.html,人民银行“5·12”汶川地震灾后重建工作汇报会在四川绵阳召开
2011-06-09,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852426/index.html,周小川行长会见国际货币基金组织代理总裁约翰·利普斯基
2011-06-08,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852387/index.html,周小川行长会见法国经济、财政和工业部部长拉嘉德女士
2011-06-03,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852218/index.html,中国人民银行发布《中国金融稳定报告（2011）》
2011-06-01,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852058/index.html,2010中国区域金融运行报告
2011-06-01,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852048/index.html,周小川行长在第一届“中国金融学科终身成就奖”颁奖典礼上的致辞
2011-05-31,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2852032/index.html,综合防治 规范商业预付卡管理
2011-05-30,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2851886/index.html,2011年4月份金融市场运行情况
2011-05-27,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2851875/index.html,探讨巴塞尔协议Ⅲ与金融会计的契合点 中国金融会计学会第三届学术年会在京召开
2011-05-27,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2890088/index.html,马德伦副行长出席加勒比开发银行年会
2011-05-24,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2893206/index.html,凝聚合力 努力开创“十二五”中国金融IC卡应用新局面 全国金融IC卡工作会议在宁波召开
2011-05-23,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2851767/index.html,中国支付清算协会在京成立
2011-05-22,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2877834/index.html,周小川行长在“2011陆家嘴论坛”上的主题演讲
2011-05-19,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2851764/index.html,中国人民银行行长周小川就国际货币基金组织总裁卡恩辞职答记者问
2011-05-19,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2885034/index.html,王洪章：围绕中心、服务大局 扎实有效地推进人民银行党的基层组织党务公开
2011-05-18,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2877818/index.html,王洪章：希望郑州培训学院为人民银行实施“人才强行”战略做出新的贡献
2011-05-18,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2851688/index.html,2011年第一季度支付体系运行总体情况
2011-05-17,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2851669/index.html,中英金融服务合作项目研讨信用衍生工具发展
2011-05-16,http://www.pbc.gov.cn//goutongjiaoliu/113456/113469/2888217/index.html,共商“十二五”时期长三角金融一体化发展大计 第四届长江三角洲地区金融论坛在南京开幕
